203,Hotel El Pradet," Avinguda de Sant Pere, 2 | Sorteny Valley Natural Park, El Serrat AD300, Andorra 
",hotel,42.6186,1.53887,2.5,17546,17570
204,Hotel Eslalom," Carrer Catalunya 29, Pas de la Casa AD200, Andorra 
",hotel,42.5423,1.73215,2.5,17570,17576
205,Hotel Flora," Antic Carrer Major 25, Andorra la Vella, Andorra 
",hotel,42.5069,1.51909,1.0,17576,17578
206,Hotel Font," Av. Del Ravell,1, La Massana AD400, Andorra 
",hotel,42.547,1.51352,2.5,17578,17602
207,Hotel Palanques," Av. De Sant Antoni, 16, La Massana AD400, Andorra 
",hotel,42.5457,1.51444,1.5,17602,17608
208,Hotel Pic Maia," Ctra General KM. 28 | Lg Puerto Den Valira, Pas de la Casa AD200, Andorra 
",hotel,42.5422,1.73259,2.5,17608,17665
209,Hotel Pol," Av. Verge de Canolich, 52, Sant Julia de Loria AD600, Andorra 
",hotel,42.4655,1.49153,2.5,17665,17689
210,Hotel Refugi dels Isards," Carrer Bernat III 6, Pas de la Casa AD200, Andorra 
",hotel,42.5433,1.73493,2.5,17689,17716
211,Hotel Siracusa," Av. Carlemany, 14, Escaldes-Engordany AD700, Andorra 
",hotel,42.5091,1.54332,3.0,17716,17764
212,Hotel Solana," Carretera General 29, Arinsal AD400, Andorra (Formerly Vita Arinsal)
",hotel,42.5748,1.48185,2.5,17764,17817
213,Hotel Sol i Muntanya," Av. Coprincep Episcopal, 62, Encamp AD200, Andorra 
",hotel,42.5297,1.5718,2.5,17817,17823
214,Hotel Subira," El Serrat s/n | Les Subiranes, El Serrat AD300, Andorra 
",hotel,42.6186,1.53887,1.0,17823,17825
215,Hotel Tivoli," Sant Salvador, 3, Andorra la Vella AD500, Andorra (Formerly Somriu Hotel Tivoli)
",hotel,0.0,0.0,2.5,17825,17873
216,Lake Placid Apartments," Carrer dels Vaquers, Pas de la Casa, Andorra 
",hotel,42.5412,1.73179,2.0,17873,17919
217,Les Terres Hotel," Ctra. Gral. Franca Km. 14 | L’Aldosa de Canillo, Ransol AD100, Andorra 
",hotel,42.5814,1.63828,2.5,17919,17955
218,Marco Polo Hotel," Avda Sant Antoni 36, La Massana AD400, Andorra 
",hotel,42.5426,1.51714,2.5,17955,18090
219,Paradis Blanc Apartments," Avda dEncamp 39, Pas de la Casa, Andorra 
",hotel,42.5394,1.73348,2.5,18090,18116
220,Roc del Sola," Roureda Sansa 24, Andorra la Vella, Andorra 
",hotel,42.5036,1.51314,2.0,18116,18116
221,Royal Neu Aparthotel," Crta. General de Francia, Km 15, Andorra 
",hotel,0.0,0.0,2.5,18116,18120
222,Sandy IV," Calle La Solana, Pas de la Casa, Andorra 
",hotel,42.5417,1.73141,2.5,18120,18120
223,Sapporo Apartments," Avenida Encamp, 23, Pas de la Casa AD200 , Andorra 
",hotel,42.5409,1.73374,2.0,18120,18126
224,Somriu Hotel Cassany," Avd Meritxell 28, Andorra la Vella AD500, Andorra 
",hotel,42.5078,1.52473,2.5,18126,18248
225,Somrui Hotel Oros," Placa del Consell General 11, Encamp, Andorra 
",hotel,42.5434,1.73341,2.5,18248,18282
